participant_id,n_vars_available,tier,n_candidates,matched_geoid,distance,quality_score,tied_geoids,true_tract_geoid,scenario,correct,true_in_ties
A10000_04033,5,EXACT,1,29221460100,0.0,100,29221460100,29221460100,clean,True,True
A10000_04034,5,EXACT,1,22051027804,0.0,100,22051027804,22051027804,clean,True,True
A10000_04035,5,EXACT,1,18089042503,0.0,100,18089042503,18089042503,clean,True,True
A10000_04036,5,EXACT,1,48029181705,0.0,100,48029181705,48029181705,clean,True,True
A10000_04037,5,EXACT,1,05035030201,0.0,100,05035030201,05035030201,clean,True,True
A10000_04038,5,EXACT,1,26163536100,0.0,100,26163536100,26163536100,clean,True,True
A10000_04039,5,EXACT,1,17195000800,0.0,100,17195000800,17195000800,clean,True,True
A10000_04040,5,EXACT,1,48339693500,0.0,100,48339693500,48339693500,clean,True,True
A10000_04041,5,EXACT,1,37083930200,0.0,100,37083930200,37083930200,clean,True,True
A10000_04042,5,EXACT,1,34021003008,0.0,100,34021003008,34021003008,clean,True,True
A10000_04043,5,EXACT,1,41043020801,0.0,100,41043020801,41043020801,clean,True,True
A10000_04044,5,EXACT,1,04013040521,0.0,100,04013040521,04013040521,clean,True,True
A10000_04045,5,EXACT,1,06001443322,0.0,100,06001443322,06001443322,clean,True,True
A10000_04046,5,EXACT,1,29019001002,0.0,100,29019001002,29019001002,clean,True,True
A10000_04047,5,EXACT,1,39085202800,0.0,100,39085202800,39085202800,clean,True,True
A10000_04048,5,EXACT,1,36047041600,0.0,100,36047041600,36047041600,clean,True,True
A10000_04049,5,EXACT,1,41071030102,0.0,100,41071030102,41071030102,clean,True,True
A10000_04050,5,EXACT,1,17031140702,0.0,100,17031140702,17031140702,clean,True,True
A10000_04051,5,EXACT,1,39013012400,0.0,100,39013012400,39013012400,clean,True,True
A10000_04052,5,EXACT,1,19081270300,0.0,100,19081270300,19081270300,clean,True,True
A10000_04053,5,EXACT,1,49057210204,0.0,100,49057210204,49057210204,clean,True,True
A10000_04054,5,EXACT,1,29189214602,0.0,100,29189214602,29189214602,clean,True,True
A10000_04055,5,EXACT,1,34023007303,0.0,100,34023007303,34023007303,clean,True,True
A10000_04056,5,EXACT,1,51107611002,0.0,100,51107611002,51107611002,clean,True,True
A10000_04057,5,EXACT,1,24033800504,0.0,100,24033800504,24033800504,clean,True,True
A10000_04058,5,EXACT,1,06081610900,0.0,100,06081610900,06081610900,clean,True,True
A10000_04059,5,EXACT,1,49057210512,0.0,100,49057210512,49057210512,clean,True,True
A10000_04060,5,EXACT,1,33019975200,0.0,100,33019975200,33019975200,clean,True,True
A10000_04061,5,EXACT,1,48201350700,0.0,100,48201350700,48201350700,clean,True,True
A10000_04062,5,EXACT,1,06071004202,0.0,100,06071004202,06071004202,clean,True,True
A10000_04063,5,EXACT,1,06059021830,0.0,100,06059021830,06059021830,clean,True,True
A10000_04064,5,EXACT,1,17097861607,0.0,100,17097861607,17097861607,clean,True,True
A10000_04065,5,EXACT,1,45021970401,0.0,100,45021970401,45021970401,clean,True,True
A10000_04066,5,EXACT,1,55003950400,0.0,100,55003950400,55003950400,clean,True,True
A10000_04067,5,EXACT,1,12057014118,0.0,100,12057014118,12057014118,clean,True,True
A10000_04068,5,EXACT,1,06073018903,0.0,100,06073018903,06073018903,clean,True,True
A10000_04069,5,EXACT,1,08043978400,0.0,100,08043978400,08043978400,clean,True,True
A10000_04070,5,EXACT,1,48113013104,0.0,100,48113013104,48113013104,clean,True,True
A10000_04071,5,EXACT,1,25013810403,0.0,100,25013810403,25013810403,clean,True,True
A10000_04072,5,EXACT,1,28133950600,0.0,100,28133950600,28133950600,clean,True,True
A10000_04073,5,EXACT,1,12099007705,0.0,100,12099007705,12099007705,clean,True,True
A10000_04074,5,EXACT,1,42045407803,0.0,100,42045407803,42045407803,clean,True,True
A10000_04075,5,EXACT,1,45003020901,0.0,100,45003020901,45003020901,clean,True,True
A10000_04076,5,EXACT,1,06111007505,0.0,100,06111007505,06111007505,clean,True,True
A10000_04077,5,EXACT,1,42079216501,0.0,100,42079216501,42079216501,clean,True,True
A10000_04078,5,EXACT,1,09001010900,0.0,100,09001010900,09001010900,clean,True,True
A10000_04079,5,EXACT,1,45063021020,0.0,100,45063021020,45063021020,clean,True,True
A10000_04080,5,EXACT,1,13173950100,0.0,100,13173950100,13173950100,clean,True,True
A10000_04081,5,EXACT,1,20073965700,0.0,100,20073965700,20073965700,clean,True,True
A10000_04082,5,EXACT,1,26049010114,0.0,100,26049010114,26049010114,clean,True,True
A10000_04083,5,EXACT,1,09001081300,0.0,100,09001081300,09001081300,clean,True,True
A10000_04084,5,EXACT,1,12103024505,0.0,100,12103024505,12103024505,clean,True,True
A10000_04085,5,EXACT,1,13185010201,0.0,100,13185010201,13185010201,clean,True,True
A10000_04086,5,EXACT,1,06107001701,0.0,100,06107001701,06107001701,clean,True,True
A10000_04087,5,EXACT,1,37087920101,0.0,100,37087920101,37087920101,clean,True,True
A10000_04088,5,EXACT,1,04003000600,0.0,100,04003000600,04003000600,clean,True,True
A10000_04089,5,EXACT,1,06065043240,0.0,100,06065043240,06065043240,clean,True,True
A10000_04090,5,EXACT,1,18083955800,0.0,100,18083955800,18083955800,clean,True,True
A10000_04091,5,EXACT,1,47093006301,0.0,100,47093006301,47093006301,clean,True,True
A10000_04092,5,EXACT,1,41051000802,0.0,100,41051000802,41051000802,clean,True,True
A10000_04093,5,EXACT,1,36081040100,0.0,100,36081040100,36081040100,clean,True,True
A10000_04094,5,EXACT,1,45045002103,0.0,100,45045002103,45045002103,clean,True,True
A10000_04095,5,EXACT,1,39165031200,0.0,100,39165031200,39165031200,clean,True,True
A10000_04096,5,EXACT,1,35001004733,0.0,100,35001004733,35001004733,clean,True,True
A10000_04097,5,EXACT,1,04019004623,0.0,100,04019004623,04019004623,clean,True,True
A10000_04098,5,EXACT,1,18097320202,0.0,100,18097320202,18097320202,clean,True,True
A10000_04099,5,EXACT,1,06081601800,0.0,100,06081601800,06081601800,clean,True,True
A10000_04100,5,EXACT,1,21157950500,0.0,100,21157950500,21157950500,clean,True,True
A10000_04101,5,EXACT,1,48061013102,0.0,100,48061013102,48061013102,clean,True,True
A10000_04102,5,EXACT,1,06065042012,0.0,100,06065042012,06065042012,clean,True,True
A10000_04103,5,EXACT,1,36103145808,0.0,100,36103145808,36103145808,clean,True,True
A10000_04104,5,EXACT,1,06037431700,0.0,100,06037431700,06037431700,clean,True,True
A10000_04105,5,EXACT,1,12103026819,0.0,100,12103026819,12103026819,clean,True,True
A10000_04106,5,EXACT,1,42111020600,0.0,100,42111020600,42111020600,clean,True,True
A10000_04107,5,EXACT,1,24027601107,0.0,100,24027601107,24027601107,clean,True,True
A10000_04108,5,EXACT,1,18089040200,0.0,100,18089040200,18089040200,clean,True,True
A10000_04109,5,EXACT,1,06111002600,0.0,100,06111002600,06111002600,clean,True,True
A10000_04110,5,EXACT,1,51041100818,0.0,100,51041100818,51041100818,clean,True,True
A10000_04111,5,EXACT,1,06019003809,0.0,100,06019003809,06019003809,clean,True,True
A10000_04112,5,EXACT,1,45079000500,0.0,100,45079000500,45079000500,clean,True,True
A10000_04113,5,EXACT,1,06071007404,0.0,100,06071007404,06071007404,clean,True,True
A10000_04114,5,EXACT,1,22017024000,0.0,100,22017024000,22017024000,clean,True,True
A10000_04115,5,EXACT,1,17031221300,0.0,100,17031221300,17031221300,clean,True,True
A10000_04116,5,EXACT,1,17097861012,0.0,100,17097861012,17097861012,clean,True,True
A10000_04117,5,EXACT,1,48113015700,0.0,100,48113015700,48113015700,clean,True,True
A10000_04118,5,EXACT,1,18095011300,0.0,100,18095011300,18095011300,clean,True,True
A10000_04119,5,EXACT,1,06075030202,0.0,100,06075030202,06075030202,clean,True,True
A10000_04120,5,EXACT,1,42133000800,0.0,100,42133000800,42133000800,clean,True,True
A10000_04121,5,EXACT,1,17031170400,0.0,100,17031170400,17031170400,clean,True,True
A10000_04122,5,EXACT,1,04013071513,0.0,100,04013071513,04013071513,clean,True,True
A10000_04123,5,EXACT,1,48453001728,0.0,100,48453001728,48453001728,clean,True,True
A10000_04124,5,EXACT,1,19083480200,0.0,100,19083480200,19083480200,clean,True,True
A10000_04125,5,EXACT,1,12101030412,0.0,100,12101030412,12101030412,clean,True,True
A10000_04126,5,EXACT,1,48453001100,0.0,100,48453001100,48453001100,clean,True,True
A10000_04127,5,EXACT,1,25005642200,0.0,100,25005642200,25005642200,clean,True,True
A10000_04128,5,EXACT,1,06063000100,0.0,100,06063000100,06063000100,clean,True,True
A10000_04129,5,EXACT,1,06059001102,0.0,100,06059001102,06059001102,clean,True,True
A10000_04130,5,EXACT,1,01101005503,0.0,100,01101005503,01101005503,clean,True,True
A10000_04131,5,EXACT,1,41005020302,0.0,100,41005020302,41005020302,clean,True,True
A10000_04132,5,EXACT,1,12101031903,0.0,100,12101031903,12101031903,clean,True,True
A10000_04133,5,EXACT,1,48453001846,0.0,100,48453001846,48453001846,clean,True,True
A10000_04134,5,EXACT,1,05119004220,0.0,100,05119004220,05119004220,clean,True,True
A10000_04135,5,EXACT,1,01007010002,0.0,100,01007010002,01007010002,clean,True,True
A10000_04136,5,EXACT,1,12086011500,0.0,100,12086011500,12086011500,clean,True,True
A10000_04137,5,EXACT,1,25017357200,0.0,100,25017357200,25017357200,clean,True,True
A10000_04138,5,EXACT,1,17097861008,0.0,100,17097861008,17097861008,clean,True,True
A10000_04139,5,EXACT,1,34003004001,0.0,100,34003004001,34003004001,clean,True,True
A10000_04140,5,EXACT,1,06111005909,0.0,100,06111005909,06111005909,clean,True,True
A10000_04141,5,EXACT,1,49025130200,0.0,100,49025130200,49025130200,clean,True,True
A10000_04142,5,EXACT,1,13301970400,0.0,100,13301970400,13301970400,clean,True,True
A10000_04143,5,EXACT,1,42061950200,0.0,100,42061950200,42061950200,clean,True,True
A10000_04144,5,EXACT,1,27013171000,0.0,100,27013171000,27013171000,clean,True,True
A10000_04145,5,EXACT,1,25027755200,0.0,100,25027755200,25027755200,clean,True,True
A10000_04146,5,EXACT,1,53061041303,0.0,100,53061041303,53061041303,clean,True,True
A10000_04147,5,EXACT,1,36081074900,0.0,100,36081074900,36081074900,clean,True,True
A10000_04148,5,EXACT,1,13121011615,0.0,100,13121011615,13121011615,clean,True,True
A10000_04149,5,EXACT,1,48037011501,0.0,100,48037011501,48037011501,clean,True,True
A10000_04150,5,EXACT,1,48255970300,0.0,100,48255970300,48255970300,clean,True,True
A10000_04151,5,EXACT,1,01101005605,0.0,100,01101005605,01101005605,clean,True,True
A10000_04152,5,EXACT,1,51107610101,0.0,100,51107610101,51107610101,clean,True,True
A10000_04153,5,EXACT,1,06065043235,0.0,100,06065043235,06065043235,clean,True,True
A10000_04154,5,EXACT,1,42101026700,0.0,100,42101026700,42101026700,clean,True,True
A10000_04155,5,EXACT,1,27053100500,0.0,100,27053100500,27053100500,clean,True,True
A10000_04156,5,EXACT,1,55131450104,0.0,100,55131450104,55131450104,clean,True,True
A10000_04157,5,EXACT,1,02090001900,0.0,100,02090001900,02090001900,clean,True,True
A10000_04158,5,EXACT,1,29043020306,0.0,100,29043020306,29043020306,clean,True,True
A10000_04159,5,EXACT,1,47105060502,0.0,100,47105060502,47105060502,clean,True,True
A10000_04160,5,EXACT,1,48029191202,0.0,100,48029191202,48029191202,clean,True,True
A10000_04161,5,EXACT,1,20173008200,0.0,100,20173008200,20173008200,clean,True,True
A10000_04162,5,EXACT,1,12017450101,0.0,100,12017450101,12017450101,clean,True,True
A10000_04163,5,EXACT,1,15003003603,0.0,100,15003003603,15003003603,clean,True,True
A10000_04164,5,EXACT,1,51175200200,0.0,100,51175200200,51175200200,clean,True,True
A10000_04165,5,EXACT,1,42041011802,0.0,100,42041011802,42041011802,clean,True,True
A10000_04166,5,EXACT,1,25017374500,0.0,100,25017374500,25017374500,clean,True,True
A10000_04167,5,EXACT,1,29141470100,0.0,100,29141470100,29141470100,clean,True,True
A10000_04168,5,EXACT,1,06089010601,0.0,100,06089010601,06089010601,clean,True,True
A10000_04169,5,EXACT,1,24031700904,0.0,100,24031700904,24031700904,clean,True,True
A10000_04170,5,EXACT,1,27003050224,0.0,100,27003050224,27003050224,clean,True,True
A10000_04171,5,EXACT,1,16055002000,0.0,100,16055002000,16055002000,clean,True,True
A10000_04172,5,EXACT,1,13143010301,0.0,100,13143010301,13143010301,clean,True,True
A10000_04173,5,EXACT,1,06045010900,0.0,100,06045010900,06045010900,clean,True,True
A10000_04174,5,EXACT,1,51037930300,0.0,100,51037930300,51037930300,clean,True,True
A10000_04175,5,EXACT,1,12105010501,0.0,100,12105010501,12105010501,clean,True,True
A10000_04176,5,EXACT,1,04013614100,0.0,100,04013614100,04013614100,clean,True,True
A10000_04177,5,EXACT,1,06037601502,0.0,100,06037601502,06037601502,clean,True,True
A10000_04178,5,EXACT,1,18127050202,0.0,100,18127050202,18127050202,clean,True,True
A10000_04179,5,EXACT,1,12105012004,0.0,100,12105012004,12105012004,clean,True,True
A10000_04180,5,EXACT,1,31055006602,0.0,100,31055006602,31055006602,clean,True,True
A10000_04181,5,EXACT,1,06037800327,0.0,100,06037800327,06037800327,clean,True,True
A10000_04182,5,EXACT,1,48291700400,0.0,100,48291700400,48291700400,clean,True,True
A10000_04183,5,EXACT,1,04013104225,0.0,100,04013104225,04013104225,clean,True,True
A10000_04184,5,EXACT,1,51051040400,0.0,100,51051040400,51051040400,clean,True,True
A10000_04185,5,EXACT,1,54087962800,0.0,100,54087962800,54087962800,clean,True,True
A10000_04186,5,EXACT,1,26049013401,0.0,100,26049013401,26049013401,clean,True,True
A10000_04187,5,EXACT,1,18019050603,0.0,100,18019050603,18019050603,clean,True,True
A10000_04188,5,EXACT,1,08001009325,0.0,100,08001009325,08001009325,clean,True,True
A10000_04189,5,EXACT,1,13029920301,0.0,100,13029920301,13029920301,clean,True,True
A10000_04190,5,EXACT,1,26105950400,0.0,100,26105950400,26105950400,clean,True,True
A10000_04191,5,EXACT,1,12105010900,0.0,100,12105010900,12105010900,clean,True,True
A10000_04192,5,EXACT,1,37181960200,0.0,100,37181960200,37181960200,clean,True,True
A10000_04193,5,EXACT,1,48113007825,0.0,100,48113007825,48113007825,clean,True,True
A10000_04194,5,EXACT,1,41047001100,0.0,100,41047001100,41047001100,clean,True,True
A10000_04195,5,EXACT,1,39029952200,0.0,100,39029952200,39029952200,clean,True,True
A10000_04196,5,EXACT,1,36059304100,0.0,100,36059304100,36059304100,clean,True,True
A10000_04197,5,EXACT,1,48113018111,0.0,100,48113018111,48113018111,clean,True,True
A10000_04198,5,EXACT,1,23019006100,0.0,100,23019006100,23019006100,clean,True,True
A10000_04199,5,EXACT,1,49035113803,0.0,100,49035113803,49035113803,clean,True,True
A10000_04200,5,EXACT,1,36081050800,0.0,100,36081050800,36081050800,clean,True,True
A10000_04201,5,EXACT,1,22017024602,0.0,100,22017024602,22017024602,clean,True,True
A10000_04202,5,EXACT,1,04013422205,0.0,100,04013422205,04013422205,clean,True,True
A10000_04203,5,EXACT,1,26081010700,0.0,100,26081010700,26081010700,clean,True,True
A10000_04204,5,EXACT,1,48167722100,0.0,100,48167722100,48167722100,clean,True,True
A10000_04205,5,EXACT,1,13057090702,0.0,100,13057090702,13057090702,clean,True,True
A10000_04206,5,EXACT,1,36119007100,0.0,100,36119007100,36119007100,clean,True,True
A10000_04207,5,EXACT,1,17097864802,0.0,100,17097864802,17097864802,clean,True,True
A10000_04208,5,EXACT,1,36029008201,0.0,100,36029008201,36029008201,clean,True,True
A10000_04209,5,EXACT,1,42071010202,0.0,100,42071010202,42071010202,clean,True,True
A10000_04210,5,EXACT,1,06059110007,0.0,100,06059110007,06059110007,clean,True,True
A10000_04211,5,EXACT,1,16067970400,0.0,100,16067970400,16067970400,clean,True,True
A10000_04212,5,EXACT,1,26041970400,0.0,100,26041970400,26041970400,clean,True,True
A10000_04213,5,EXACT,1,23001043000,0.0,100,23001043000,23001043000,clean,True,True
A10000_04214,5,EXACT,1,06075033203,0.0,100,06075033203,06075033203,clean,True,True
A10000_04215,5,EXACT,1,48201321700,0.0,100,48201321700,48201321700,clean,True,True
A10000_04216,5,EXACT,1,42091201003,0.0,100,42091201003,42091201003,clean,True,True
A10000_04217,5,EXACT,1,34031133701,0.0,100,34031133701,34031133701,clean,True,True
A10000_04218,5,EXACT,1,39151714702,0.0,100,39151714702,39151714702,clean,True,True
A10000_04219,5,EXACT,1,49011125805,0.0,100,49011125805,49011125805,clean,True,True
A10000_04220,5,EXACT,1,08059009835,0.0,100,08059009835,08059009835,clean,True,True
A10000_04221,5,EXACT,1,48201540602,0.0,100,48201540602,48201540602,clean,True,True
A10000_04222,5,EXACT,1,20133952000,0.0,100,20133952000,20133952000,clean,True,True
A10000_04223,5,EXACT,1,31137967100,0.0,100,31137967100,31137967100,clean,True,True
A10000_04224,5,EXACT,1,01091973000,0.0,100,01091973000,01091973000,clean,True,True
A10000_04225,5,EXACT,1,50007002302,0.0,100,50007002302,50007002302,clean,True,True
A10000_04226,5,EXACT,1,36047118202,0.0,100,36047118202,36047118202,clean,True,True
A10000_04227,5,EXACT,1,06085508204,0.0,100,06085508204,06085508204,clean,True,True
A10000_04228,5,EXACT,1,51087200904,0.0,100,51087200904,51087200904,clean,True,True
A10000_04229,5,EXACT,1,06037543802,0.0,100,06037543802,06037543802,clean,True,True
A10000_04230,5,EXACT,1,20173005600,0.0,100,20173005600,20173005600,clean,True,True
A10000_04231,5,EXACT,1,21111000800,0.0,100,21111000800,21111000800,clean,True,True
A10000_04232,5,EXACT,1,12057011106,0.0,100,12057011106,12057011106,clean,True,True
A10000_04233,5,EXACT,1,28133950300,0.0,100,28133950300,28133950300,clean,True,True
A10000_04234,5,EXACT,1,02020000701,0.0,100,02020000701,02020000701,clean,True,True
A10000_04235,5,EXACT,1,15003006401,0.0,100,15003006401,15003006401,clean,True,True
A10000_04236,5,EXACT,1,28071950201,0.0,100,28071950201,28071950201,clean,True,True
A10000_04237,5,EXACT,1,24005411102,0.0,100,24005411102,24005411102,clean,True,True
A10000_04238,5,EXACT,1,12099007831,0.0,100,12099007831,12099007831,clean,True,True
A10000_04239,5,EXACT,1,53033032602,0.0,100,53033032602,53033032602,clean,True,True
A10000_04240,5,EXACT,1,48029190200,0.0,100,48029190200,48029190200,clean,True,True
A10000_04241,5,EXACT,1,40109106601,0.0,100,40109106601,40109106601,clean,True,True
A10000_04242,5,EXACT,1,34003021100,0.0,100,34003021100,34003021100,clean,True,True
A10000_04243,5,EXACT,1,12109020601,0.0,100,12109020601,12109020601,clean,True,True
A10000_04244,5,EXACT,1,29165030209,0.0,100,29165030209,29165030209,clean,True,True
A10000_04245,5,EXACT,1,11001004600,0.0,100,11001004600,11001004600,clean,True,True
A10000_04246,5,EXACT,1,06085511800,0.0,100,06085511800,06085511800,clean,True,True
A10000_04247,5,EXACT,1,18083955400,0.0,100,18083955400,18083955400,clean,True,True
A10000_04248,5,EXACT,1,01039962100,0.0,100,01039962100,01039962100,clean,True,True
A10000_04249,5,EXACT,1,48121021519,0.0,100,48121021519,48121021519,clean,True,True
A10000_04250,5,EXACT,1,40031002005,0.0,100,40031002005,40031002005,clean,True,True
A10000_04251,5,EXACT,1,08059012044,0.0,100,08059012044,08059012044,clean,True,True
A10000_04252,5,EXACT,1,39079957800,0.0,100,39079957800,39079957800,clean,True,True
A10000_04253,5,EXACT,1,42003461000,0.0,100,42003461000,42003461000,clean,True,True
A10000_04254,5,EXACT,1,29095013916,0.0,100,29095013916,29095013916,clean,True,True
A10000_04255,5,EXACT,1,27035951000,0.0,100,27035951000,27035951000,clean,True,True
A10000_04256,5,EXACT,1,39045032200,0.0,100,39045032200,39045032200,clean,True,True
A10000_04257,5,EXACT,1,08059011702,0.0,100,08059011702,08059011702,clean,True,True
A10000_04258,5,EXACT,1,42133020220,0.0,100,42133020220,42133020220,clean,True,True
A10000_04259,5,EXACT,1,12086007103,0.0,100,12086007103,12086007103,clean,True,True
A10000_04260,5,EXACT,1,01073012912,0.0,100,01073012912,01073012912,clean,True,True
A10000_04261,5,EXACT,1,06037310900,0.0,100,06037310900,06037310900,clean,True,True
A10000_04262,5,EXACT,1,12095015103,0.0,100,12095015103,12095015103,clean,True,True
A10000_04263,5,EXACT,1,38055960800,0.0,100,38055960800,38055960800,clean,True,True
A10000_04264,5,EXACT,1,22077952300,0.0,100,22077952300,22077952300,clean,True,True
A10000_04265,5,EXACT,1,24009860702,0.0,100,24009860702,24009860702,clean,True,True
A10000_04266,5,EXACT,1,45079002604,0.0,100,45079002604,45079002604,clean,True,True
A10000_04267,5,EXACT,1,33005970700,0.0,100,33005970700,33005970700,clean,True,True
A10000_04268,5,EXACT,1,01045021300,0.0,100,01045021300,01045021300,clean,True,True
A10000_04269,5,EXACT,1,29047021206,0.0,100,29047021206,29047021206,clean,True,True
A10000_04270,5,EXACT,1,41059950800,0.0,100,41059950800,41059950800,clean,True,True
A10000_04271,5,EXACT,1,06001442602,0.0,100,06001442602,06001442602,clean,True,True
A10000_04272,5,EXACT,1,13135050607,0.0,100,13135050607,13135050607,clean,True,True
A10000_04273,5,EXACT,1,06073000202,0.0,100,06073000202,06073000202,clean,True,True
A10000_04274,5,EXACT,1,06037401703,0.0,100,06037401703,06037401703,clean,True,True
A10000_04275,5,EXACT,1,06037265303,0.0,100,06037265303,06037265303,clean,True,True
A10000_04276,5,EXACT,1,42091201603,0.0,100,42091201603,42091201603,clean,True,True
A10000_04277,5,EXACT,1,26139021201,0.0,100,26139021201,26139021201,clean,True,True
A10000_04278,5,EXACT,1,47123925501,0.0,100,47123925501,47123925501,clean,True,True
A10000_04279,5,EXACT,1,02261000100,0.0,100,02261000100,02261000100,clean,True,True
A10000_04280,5,EXACT,1,54071970400,0.0,100,54071970400,54071970400,clean,True,True
A10000_04281,5,EXACT,1,39035193800,0.0,100,39035193800,39035193800,clean,True,True
A10000_04282,5,EXACT,1,17043841004,0.0,100,17043841004,17043841004,clean,True,True
A10000_04283,5,EXACT,1,29111970200,0.0,100,29111970200,29111970200,clean,True,True
A10000_04284,5,EXACT,1,48201331300,0.0,100,48201331300,48201331300,clean,True,True
A10000_04285,5,EXACT,1,49035113537,0.0,100,49035113537,49035113537,clean,True,True
A10000_04286,5,EXACT,1,20003953700,0.0,100,20003953700,20003953700,clean,True,True
A10000_04287,5,EXACT,1,48029141200,0.0,100,48029141200,48029141200,clean,True,True
A10000_04288,5,EXACT,1,34023008504,0.0,100,34023008504,34023008504,clean,True,True
A10000_04289,5,EXACT,1,54003971102,0.0,100,54003971102,54003971102,clean,True,True
A10000_04290,5,EXACT,1,48469000202,0.0,100,48469000202,48469000202,clean,True,True
A10000_04291,5,EXACT,1,12011110501,0.0,100,12011110501,12011110501,clean,True,True
A10000_04292,5,EXACT,1,29189211334,0.0,100,29189211334,29189211334,clean,True,True
A10000_04293,5,EXACT,1,48201253600,0.0,100,48201253600,48201253600,clean,True,True
A10000_04294,5,EXACT,1,12011020209,0.0,100,12011020209,12011020209,clean,True,True
A10000_04295,5,EXACT,1,48113001101,0.0,100,48113001101,48113001101,clean,True,True
A10000_04296,5,EXACT,1,48453001843,0.0,100,48453001843,48453001843,clean,True,True
A10000_04297,5,EXACT,1,25003900800,0.0,100,25003900800,25003900800,clean,True,True
A10000_04298,5,EXACT,1,48161000300,0.0,100,48161000300,48161000300,clean,True,True
A10000_04299,5,EXACT,1,27153790300,0.0,100,27153790300,27153790300,clean,True,True
A10000_04300,5,EXACT,1,16005000500,0.0,100,16005000500,16005000500,clean,True,True
A10000_04301,5,EXACT,1,48265960700,0.0,100,48265960700,48265960700,clean,True,True
A10000_04302,5,EXACT,1,26161410700,0.0,100,26161410700,26161410700,clean,True,True
A10000_04303,5,EXACT,1,06037213201,0.0,100,06037213201,06037213201,clean,True,True
A10000_04304,5,EXACT,1,26125166900,0.0,100,26125166900,26125166900,clean,True,True
A10000_04305,5,EXACT,1,17097864519,0.0,100,17097864519,17097864519,clean,True,True
A10000_04306,5,EXACT,1,48439113705,0.0,100,48439113705,48439113705,clean,True,True
A10000_04307,5,EXACT,1,13013180206,0.0,100,13013180206,13013180206,clean,True,True
A10000_04308,5,EXACT,1,24003707001,0.0,100,24003707001,24003707001,clean,True,True
A10000_04309,5,EXACT,1,51131930100,0.0,100,51131930100,51131930100,clean,True,True
A10000_04310,5,EXACT,1,51013103300,0.0,100,51013103300,51013103300,clean,True,True
A10000_04311,5,EXACT,1,25023502102,0.0,100,25023502102,25023502102,clean,True,True
A10000_04312,5,EXACT,1,50021962700,0.0,100,50021962700,50021962700,clean,True,True
A10000_04313,5,EXACT,1,26017285500,0.0,100,26017285500,26017285500,clean,True,True
A10000_04314,5,EXACT,1,34017018000,0.0,100,34017018000,34017018000,clean,True,True
A10000_04315,5,EXACT,1,50003970500,0.0,100,50003970500,50003970500,clean,True,True
A10000_04316,5,EXACT,1,48001950902,0.0,100,48001950902,48001950902,clean,True,True
A10000_04317,5,EXACT,1,23029955400,0.0,100,23029955400,23029955400,clean,True,True
A10000_04318,5,EXACT,1,04013420115,0.0,100,04013420115,04013420115,clean,True,True
A10000_04319,5,EXACT,1,36081013000,0.0,100,36081013000,36081013000,clean,True,True
A10000_04320,5,EXACT,1,48201330400,0.0,100,48201330400,48201330400,clean,True,True
A10000_04321,5,EXACT,1,20041084200,0.0,100,20041084200,20041084200,clean,True,True
A10000_04322,5,EXACT,1,34017000300,0.0,100,34017000300,34017000300,clean,True,True
A10000_04323,5,EXACT,1,23019025500,0.0,100,23019025500,23019025500,clean,True,True
A10000_04324,5,EXACT,1,37051003310,0.0,100,37051003310,37051003310,clean,True,True
A10000_04325,5,EXACT,1,42077006702,0.0,100,42077006702,42077006702,clean,True,True
A10000_04326,5,EXACT,1,17119400802,0.0,100,17119400802,17119400802,clean,True,True
A10000_04327,5,EXACT,1,48439106518,0.0,100,48439106518,48439106518,clean,True,True
A10000_04328,5,EXACT,1,17031081300,0.0,100,17031081300,17031081300,clean,True,True
A10000_04329,5,EXACT,1,45027960100,0.0,100,45027960100,45027960100,clean,True,True
A10000_04330,5,EXACT,1,55021970800,0.0,100,55021970800,55021970800,clean,True,True
A10000_04331,5,EXACT,1,42125773200,0.0,100,42125773200,42125773200,clean,True,True
A10000_04332,5,EXACT,1,45069960302,0.0,100,45069960302,45069960302,clean,True,True
A10000_04333,5,EXACT,1,06001451703,0.0,100,06001451703,06001451703,clean,True,True
A10000_04334,5,EXACT,1,08041001400,0.0,100,08041001400,08041001400,clean,True,True
A10000_04335,5,EXACT,1,26019000400,0.0,100,26019000400,26019000400,clean,True,True
A10000_04336,5,EXACT,1,06073018611,0.0,100,06073018611,06073018611,clean,True,True
A10000_04337,5,EXACT,1,06061021204,0.0,100,06061021204,06061021204,clean,True,True
A10000_04338,5,EXACT,1,50011010600,0.0,100,50011010600,50011010600,clean,True,True
A10000_04339,5,EXACT,1,48029150900,0.0,100,48029150900,48029150900,clean,True,True
A10000_04340,5,EXACT,1,01073010100,0.0,100,01073010100,01073010100,clean,True,True
A10000_04341,5,EXACT,1,48201332600,0.0,100,48201332600,48201332600,clean,True,True
A10000_04342,5,EXACT,1,40109108217,0.0,100,40109108217,40109108217,clean,True,True
A10000_04343,5,EXACT,1,17147954800,0.0,100,17147954800,17147954800,clean,True,True
A10000_04344,5,EXACT,1,48113007824,0.0,100,48113007824,48113007824,clean,True,True
A10000_04345,5,EXACT,1,12057011005,0.0,100,12057011005,12057011005,clean,True,True
A10000_04346,5,EXACT,1,55077960100,0.0,100,55077960100,55077960100,clean,True,True
A10000_04347,5,EXACT,1,48491020410,0.0,100,48491020410,48491020410,clean,True,True
A10000_04348,5,EXACT,1,09009154500,0.0,100,09009154500,09009154500,clean,True,True
