participant_id,true_tract_geoid,scenario
A10000_04569,37149920200,clean
A10000_04570,48113014501,clean
A10000_04571,06085503121,clean
A10000_04572,34013020901,clean
A10000_04573,06073008101,clean
A10000_04574,48113013200,clean
A10000_04575,48479001716,clean
A10000_04576,12086002900,clean
A10000_04577,06005000304,clean
A10000_04578,48201533802,clean
A10000_04579,33009961800,clean
A10000_04580,13139000203,clean
A10000_04581,27163071206,clean
A10000_04582,42043024105,clean
A10000_04583,12011031102,clean
A10000_04584,37083930400,clean
A10000_04585,40121486000,clean
A10000_04586,34017017000,clean
A10000_04587,40109106302,clean
A10000_04588,08005086200,clean
A10000_04589,06071009715,clean
A10000_04590,42129806000,clean
A10000_04591,48201531300,clean
A10000_04592,12021010417,clean
A10000_04593,36103110501,clean
A10000_04594,36087010804,clean
A10000_04595,06019002800,clean
A10000_04596,06037294830,clean
A10000_04597,53061052207,clean
A10000_04598,40101001000,clean
A10000_04599,10003014200,clean
A10000_04600,17167002000,clean
A10000_04601,48479000601,clean
A10000_04602,34021003201,clean
A10000_04603,20091052908,clean
A10000_04604,34023002500,clean
A10000_04605,26125152900,clean
A10000_04606,42133022000,clean
A10000_04607,41011000400,clean
A10000_04608,12031011903,clean
A10000_04609,48303000700,clean
A10000_04610,36063024302,clean
A10000_04611,17031818100,clean
A10000_04612,25001014600,clean
A10000_04613,04019002901,clean
A10000_04614,06059075301,clean
A10000_04615,45019001901,clean
A10000_04616,36005016100,clean
A10000_04617,17177000600,clean
A10000_04618,40027202006,clean
A10000_04619,41013950300,clean
A10000_04620,36047041900,clean
A10000_04621,12031014901,clean
A10000_04622,53033029204,clean
A10000_04623,53033022701,clean
A10000_04624,36063023300,clean
A10000_04625,17043843100,clean
A10000_04626,17119400952,clean
A10000_04627,51041100907,clean
A10000_04628,51183870300,clean
A10000_04629,31055006301,clean
A10000_04630,32019960202,clean
A10000_04631,48409010800,clean
A10000_04632,04023966105,clean
A10000_04633,33011002200,clean
A10000_04634,21111009600,clean
A10000_04635,54075960200,clean
A10000_04636,06099001200,clean
A10000_04637,06037131200,clean
A10000_04638,49035111702,clean
A10000_04639,55139001900,clean
A10000_04640,36025970100,clean
A10000_04641,28049003400,clean
A10000_04642,27139080202,clean
A10000_04643,04015951402,clean
A10000_04644,47025970800,clean
A10000_04645,28089030107,clean
A10000_04646,06073008335,clean
A10000_04647,53077001000,clean
A10000_04648,29097010500,clean
A10000_04649,40109106702,clean
A10000_04650,31001966000,clean
A10000_04651,25017353600,clean
A10000_04652,01089011400,clean
A10000_04653,29147470400,clean
A10000_04654,34029729000,clean
A10000_04655,47165020300,clean
A10000_04656,29189221301,clean
A10000_04657,19013002901,clean
A10000_04658,13191110200,clean
A10000_04659,50001960500,clean
A10000_04660,37085071203,clean
A10000_04661,26125166200,clean
A10000_04662,51107610800,clean
A10000_04663,12017451102,clean
A10000_04664,18097360900,clean
A10000_04665,06037404000,clean
A10000_04666,50023954800,clean
A10000_04667,48085030900,clean
A10000_04668,39035140500,clean
A10000_04669,29047020602,clean
A10000_04670,12075970700,clean
A10000_04671,08039961208,clean
A10000_04672,36059410400,clean
A10000_04673,12051000300,clean
A10000_04674,17031830007,clean
A10000_04675,27137001200,clean
A10000_04676,06037500600,clean
A10000_04677,06067007105,clean
A10000_04678,34007600700,clean
A10000_04679,42011001100,clean
A10000_04680,48121021636,clean
A10000_04681,06037408628,clean
A10000_04682,49035112821,clean
A10000_04683,40065968500,clean
A10000_04684,06063000502,clean
A10000_04685,48453002410,clean
A10000_04686,06037208802,clean
A10000_04687,06001406201,clean
A10000_04688,12009064123,clean
A10000_04689,53063013401,clean
A10000_04690,18003011202,clean
A10000_04691,08069001602,clean
A10000_04692,04013114900,clean
A10000_04693,06037218400,clean
A10000_04694,06071007408,clean
A10000_04695,17031630800,clean
A10000_04696,06101050403,clean
A10000_04697,09009194201,clean
A10000_04698,37001021400,clean
A10000_04699,48471790500,clean
A10000_04700,17031090100,clean
A10000_04701,25021440100,clean
A10000_04702,22103040710,clean
A10000_04703,33015003801,clean
A10000_04704,48113002200,clean
A10000_04705,18141011304,clean
A10000_04706,01033020701,clean
A10000_04707,12109021203,clean
A10000_04708,19155030100,clean
A10000_04709,04027011406,clean
A10000_04710,12057001002,clean
A10000_04711,51041100505,clean
A10000_04712,06113011500,clean
A10000_04713,39087050100,clean
A10000_04714,42101008000,clean
A10000_04715,24027602306,clean
A10000_04716,42101038600,clean
A10000_04717,48479000602,clean
A10000_04718,06001426200,clean
A10000_04719,37045950400,clean
A10000_04720,39153504800,clean
A10000_04721,34017018400,clean
A10000_04722,40131050103,clean
A10000_04723,41067031614,clean
A10000_04724,54061010201,clean
A10000_04725,36059519801,clean
A10000_04726,36047035300,clean
A10000_04727,42099030602,clean
A10000_04728,49057200700,clean
A10000_04729,25017316400,clean
A10000_04730,36029005100,clean
A10000_04731,48029181809,clean
A10000_04732,47073050900,clean
A10000_04733,51810046012,clean
A10000_04734,39057200104,clean
A10000_04735,12099007723,clean
A10000_04736,53035081000,clean
A10000_04737,13157010500,clean
A10000_04738,06059086802,clean
A10000_04739,45045002901,clean
A10000_04740,47157008110,clean
A10000_04741,34031246003,clean
A10000_04742,10003012100,clean
A10000_04743,51510201900,clean
A10000_04744,37119003806,clean
A10000_04745,37081014408,clean
A10000_04746,12011070322,clean
A10000_04747,08041000101,clean
A10000_04748,39049004300,clean
A10000_04749,06073018519,clean
A10000_04750,36119014908,clean
A10000_04751,40013795600,clean
A10000_04752,26115833600,clean
A10000_04753,49053270200,clean
A10000_04754,15009030710,clean
A10000_04755,36067004400,clean
A10000_04756,13081010300,clean
A10000_04757,25025030300,clean
A10000_04758,55139001100,clean
A10000_04759,34019011201,clean
A10000_04760,39153510302,clean
A10000_04761,17143005000,clean
A10000_04762,06037604001,clean
A10000_04763,29189215900,clean
A10000_04764,12103024412,clean
A10000_04765,31167962200,clean
A10000_04766,42045404400,clean
A10000_04767,48233950200,clean
A10000_04768,42091206006,clean
A10000_04769,48141000109,clean
A10000_04770,51710000201,clean
A10000_04771,25025110201,clean
A10000_04772,12103025505,clean
A10000_04773,06037408630,clean
A10000_04774,12086000503,clean
A10000_04775,34003007002,clean
A10000_04776,20101956600,clean
A10000_04777,13135050108,clean
A10000_04778,53033021100,clean
A10000_04779,17099961900,clean
A10000_04780,31145963200,clean
A10000_04781,36047072400,clean
A10000_04782,53015000703,clean
A10000_04783,48465950800,clean
A10000_04784,13227050500,clean
A10000_04785,29095013208,clean
A10000_04786,12095015801,clean
A10000_04787,27003050110,clean
A10000_04788,48085031664,clean
A10000_04789,20035493900,clean
A10000_04790,42081011400,clean
A10000_04791,12105013300,clean
A10000_04792,19127950300,clean
A10000_04793,37081011400,clean
A10000_04794,34033020500,clean
A10000_04795,48441012200,clean
A10000_04796,37035010401,clean
A10000_04797,36005014702,clean
A10000_04798,09011870703,clean
A10000_04799,39049001902,clean
A10000_04800,48201331700,clean
A10000_04801,12057011412,clean
A10000_04802,29189211301,clean
A10000_04803,24510130300,clean
A10000_04804,04013218200,clean
A10000_04805,06013306002,clean
A10000_04806,17197880507,clean
A10000_04807,18163010600,clean
A10000_04808,32003005854,clean
A10000_04809,26125171000,clean
A10000_04810,26099230601,clean
A10000_04811,49035112002,clean
A10000_04812,36067004302,clean
A10000_04813,48201250500,clean
A10000_04814,17031821900,clean
A10000_04815,41039000702,clean
A10000_04816,53053070307,clean
A10000_04817,48479000300,clean
A10000_04818,17031271800,clean
A10000_04819,48175960200,clean
A10000_04820,06067009609,clean
A10000_04821,18145710400,clean
A10000_04822,42101024000,clean
A10000_04823,25009206500,clean
A10000_04824,45079010702,clean
A10000_04825,49035112817,clean
A10000_04826,35035000304,clean
A10000_04827,48201551703,clean
A10000_04828,26049001900,clean
A10000_04829,25009251700,clean
A10000_04830,17089853008,clean
A10000_04831,39035111700,clean
A10000_04832,23001030100,clean
A10000_04833,06111007000,clean
A10000_04834,36043010300,clean
A10000_04835,47157008200,clean
A10000_04836,17011965500,clean
A10000_04837,36029010700,clean
A10000_04838,13111050500,clean
A10000_04839,34027041705,clean
A10000_04840,45083021600,clean
A10000_04841,53077001202,clean
A10000_04842,02122001100,clean
A10000_04843,26155031301,clean
A10000_04844,55025013100,clean
A10000_04845,13285960201,clean
A10000_04846,36071010101,clean
A10000_04847,55079019300,clean
A10000_04848,04013610300,clean
A10000_04849,34023008606,clean
A10000_04850,06067007431,clean
A10000_04851,48439111539,clean
A10000_04852,26115832500,clean
A10000_04853,01127021400,clean
A10000_04854,19127950600,clean
A10000_04855,48113010903,clean
A10000_04856,13121011420,clean
A10000_04857,32510000800,clean
A10000_04858,37081010701,clean
A10000_04859,12127082508,clean
A10000_04860,26163551700,clean
A10000_04861,40143008900,clean
A10000_04862,51153901602,clean
A10000_04863,29031881000,clean
A10000_04864,36075020902,clean
A10000_04865,42017100808,clean
A10000_04866,42003551900,clean
A10000_04867,17031834300,clean
A10000_04868,37199960101,clean
A10000_04869,36029007903,clean
A10000_04870,08119010103,clean
A10000_04871,06085503709,clean
A10000_04872,26099260400,clean
A10000_04873,29079960200,clean
A10000_04874,21179930700,clean
A10000_04875,13111050400,clean
A10000_04876,42091201411,clean
A10000_04877,05119004004,clean
A10000_04878,34037373900,clean
A10000_04879,06037207302,clean
A10000_04880,01073002900,clean
A10000_04881,08117000200,clean
A10000_04882,04013810900,clean
A10000_04883,36029006601,clean
A10000_04884,27021960302,clean
A10000_04885,45019002007,clean
A10000_04886,01105687000,clean
A10000_04887,42077006800,clean
A10000_04888,48085032012,clean
A10000_04889,27053024006,clean
A10000_04890,26117970100,clean
A10000_04891,06037434004,clean
A10000_04892,55139001801,clean
A10000_04893,12103020208,clean
A10000_04894,13175950201,clean
A10000_04895,32003003320,clean
A10000_04896,24510260900,clean
A10000_04897,46099000500,clean
A10000_04898,12071001202,clean
A10000_04899,34029736105,clean
A10000_04900,06037194402,clean
A10000_04901,20209044900,clean
A10000_04902,13289060200,clean
A10000_04903,04013611500,clean
A10000_04904,36063024406,clean
A10000_04905,39049009336,clean
A10000_04906,12105012405,clean
A10000_04907,17043842500,clean
A10000_04908,12011020308,clean
A10000_04909,06037108201,clean
A10000_04910,12087971600,clean
A10000_04911,04003001501,clean
A10000_04912,17031814400,clean
A10000_04913,06001422300,clean
A10000_04914,06037910810,clean
A10000_04915,40097040300,clean
A10000_04916,12011080101,clean
A10000_04917,17031827200,clean
A10000_04918,47093006102,clean
A10000_04919,42029304403,clean
A10000_04920,48441012700,clean
A10000_04921,41051010200,clean
A10000_04922,47031971000,clean
A10000_04923,48471790600,clean
A10000_04924,29095011600,clean
A10000_04925,51029930201,clean
A10000_04926,29510116400,clean
A10000_04927,21067000700,clean
A10000_04928,28001000900,clean
A10000_04929,36061023900,clean
A10000_04930,12083002604,clean
A10000_04931,24021750802,clean
A10000_04932,08077001301,clean
A10000_04933,06037603301,clean
A10000_04934,34041031402,clean
A10000_04935,12103025107,clean
A10000_04936,27003051400,clean
A10000_04937,12099004902,clean
A10000_04938,01049961300,clean
A10000_04939,10003016000,clean
A10000_04940,04013093106,clean
A10000_04941,24031700105,clean
A10000_04942,55085971300,clean
A10000_04943,42101024400,clean
A10000_04944,23031022000,clean
A10000_04945,37115010400,clean
A10000_04946,06073008702,clean
A10000_04947,20029977300,clean
A10000_04948,12086004500,clean
A10000_04949,42011014200,clean
A10000_04950,49057200400,clean
A10000_04951,12057011614,clean
A10000_04952,25013812702,clean
A10000_04953,45079011416,clean
A10000_04954,48303010407,clean
A10000_04955,22105953400,clean
A10000_04956,08059012060,clean
A10000_04957,23005002800,clean
A10000_04958,48423000800,clean
A10000_04959,35001003806,clean
A10000_04960,51059432402,clean
A10000_04961,39113021900,clean
A10000_04962,42063961500,clean
A10000_04963,17001010400,clean
A10000_04964,29145021000,clean
A10000_04965,06073013303,clean
A10000_04966,42091202401,clean
A10000_04967,04013110600,clean
A10000_04968,37117970600,clean
A10000_04969,48113019023,clean
A10000_04970,06019003400,clean
A10000_04971,17031804710,clean
A10000_04972,36047112800,clean
A10000_04973,50005957300,clean
A10000_04974,39169002300,clean
A10000_04975,21125971102,clean
A10000_04976,31055007442,clean
A10000_04977,26045020800,clean
A10000_04978,06037267502,clean
A10000_04979,10003015200,clean
A10000_04980,26125157800,clean
A10000_04981,25027707200,clean
A10000_04982,37055970602,clean
A10000_04983,48339694600,clean
A10000_04984,06067008704,clean
A10000_04985,21207960300,clean
A10000_04986,31153010631,clean
A10000_04987,39095007400,clean
A10000_04988,10003002200,clean
A10000_04989,17075950100,clean
A10000_04990,45031010100,clean
A10000_04991,36047038800,clean
A10000_04992,48029171920,clean
A10000_04993,37087920500,clean
A10000_04994,34041031302,clean
A10000_04995,29183310400,clean
A10000_04996,34025806300,clean
A10000_04997,44005041400,clean
A10000_04998,42101030502,clean
A10000_04999,09001061500,clean
A10000_05000,39003011400,clean
A10000_05001,29047021804,clean
A10000_05002,13089020801,clean
A10000_05003,29083950600,clean
A10000_05004,06029002813,clean
A10000_05005,35061971300,clean
A10000_05006,56013940100,clean
A10000_05007,09005265100,clean
A10000_05008,06037910813,clean
A10000_05009,39091003800,clean
A10000_05010,26091060800,clean
A10000_05011,17201000401,clean
A10000_05012,34023004600,clean
A10000_05013,08105976800,clean
A10000_05014,06095253108,clean
A10000_05015,33003955600,clean
A10000_05016,12086000217,clean
A10000_05017,41001950200,clean
A10000_05018,22073010603,clean
A10000_05019,06067009111,clean
A10000_05020,46029954100,clean
A10000_05021,48103950100,clean
A10000_05022,48113008500,clean
A10000_05023,48037010800,clean
A10000_05024,42011011602,clean
A10000_05025,12057012103,clean
A10000_05026,06067006701,clean
A10000_05027,31055001100,clean
A10000_05028,48439111537,clean
A10000_05029,48113011200,clean
A10000_05030,17097864520,clean
A10000_05031,29047022301,clean
A10000_05032,28047003101,clean
A10000_05033,51710000202,clean
A10000_05034,53061053301,clean
A10000_05035,12091023308,clean
A10000_05036,01037961000,clean
A10000_05037,17031827901,clean
A10000_05038,32003004916,clean
A10000_05039,06071009202,clean
A10000_05040,13223120302,clean
A10000_05041,06111001201,clean
A10000_05042,51059420503,clean
A10000_05043,48183010301,clean
A10000_05044,40109102400,clean
A10000_05045,24033801406,clean
A10000_05046,27165950300,clean
A10000_05047,34021003202,clean
A10000_05048,08059011708,clean
A10000_05049,40101000802,clean
A10000_05050,01073012002,clean
A10000_05051,39033974700,clean
A10000_05052,25027753200,clean
A10000_05053,36119009500,clean
A10000_05054,06013307201,clean
A10000_05055,45017950100,clean
A10000_05056,17031823801,clean
A10000_05057,47147080104,clean
A10000_05058,36055013204,clean
A10000_05059,36047023800,clean
A10000_05060,34007607702,clean
A10000_05061,21059000700,clean
A10000_05062,26163515700,clean
A10000_05063,48355005601,clean
A10000_05064,36055007600,clean
A10000_05065,17041952400,clean
A10000_05066,48201455000,clean
A10000_05067,36081055800,clean
A10000_05068,06059021917,clean
A10000_05069,26099261800,clean
A10000_05070,22091951100,clean
A10000_05071,21067003704,clean
A10000_05072,37133002800,clean
A10000_05073,36047012901,clean
A10000_05074,12083002401,clean
A10000_05075,51087200805,clean
A10000_05076,24011955100,clean
A10000_05077,26125135200,clean
A10000_05078,39113125101,clean
A10000_05079,51660000203,clean
A10000_05080,51800075703,clean
A10000_05081,42003191400,clean
A10000_05082,06037218600,clean
A10000_05083,29095013313,clean
A10000_05084,17167002801,clean
A10000_05085,36085014608,clean
A10000_05086,08059011202,clean
A10000_05087,40047000200,clean
A10000_05088,48201450500,clean
A10000_05089,22079013100,clean
A10000_05090,08069001304,clean
A10000_05091,38093967400,clean
A10000_05092,12115000300,clean
A10000_05093,37067003310,clean
A10000_05094,39049006944,clean
A10000_05095,36029012800,clean
A10000_05096,09011650100,clean
A10000_05097,12105012506,clean
A10000_05098,23031034002,clean
A10000_05099,17031804608,clean
A10000_05100,48201432001,clean
A10000_05101,04013117200,clean
A10000_05102,24005401301,clean
A10000_05103,17201003604,clean
A10000_05104,13223120603,clean
A10000_05105,05119003706,clean
A10000_05106,47143975100,clean
A10000_05107,37081010601,clean
A10000_05108,42003521302,clean
A10000_05109,06071001707,clean
A10000_05110,39155933500,clean
A10000_05111,20055960100,clean
A10000_05112,06037127210,clean
A10000_05113,36005031800,clean
A10000_05114,35049000900,clean
A10000_05115,36083052204,clean
A10000_05116,55105001304,clean
A10000_05117,05061950300,clean
A10000_05118,24019970900,clean
A10000_05119,40051000903,clean
A10000_05120,19071970200,clean
A10000_05121,26151970900,clean
A10000_05122,48225950700,clean
A10000_05123,35031945300,clean
A10000_05124,53011040102,clean
A10000_05125,06037430502,clean
A10000_05126,06083001206,clean
A10000_05127,48453001912,clean
A10000_05128,19173180300,clean
A10000_05129,53015001200,clean
A10000_05130,29077004801,clean
A10000_05131,36119008800,clean
A10000_05132,28033071120,clean
A10000_05133,51027010400,clean
A10000_05134,06037534802,clean
A10000_05135,06071005600,clean
A10000_05136,37119005908,clean
A10000_05137,25017357300,clean
A10000_05138,22105954102,clean
A10000_05139,26163513700,clean
A10000_05140,42017100804,clean
A10000_05141,48201453800,clean
A10000_05142,36103158112,clean
A10000_05143,34005703802,clean
A10000_05144,06059032053,clean
A10000_05145,39103411002,clean
A10000_05146,26035000800,clean
A10000_05147,26139022600,clean
A10000_05148,21055930200,clean
A10000_05149,06059011504,clean
A10000_05150,09015907200,clean
A10000_05151,12073002510,clean
A10000_05152,37089930900,clean
A10000_05153,06019005301,clean
A10000_05154,27003050505,clean
A10000_05155,06037183610,clean
A10000_05156,36061015601,clean
A10000_05157,36071013100,clean
A10000_05158,35001000124,clean
A10000_05159,39089756201,clean
A10000_05160,28163950200,clean
A10000_05161,36047065000,clean
A10000_05162,06037542105,clean
A10000_05163,12091020700,clean
A10000_05164,06019004405,clean
A10000_05165,47165021106,clean
A10000_05166,37051003002,clean
A10000_05167,48451000300,clean
A10000_05168,06039000506,clean
A10000_05169,06095252915,clean
A10000_05170,12011060211,clean
A10000_05171,42079201500,clean
A10000_05172,48073950600,clean
A10000_05173,32031003202,clean
A10000_05174,49035110401,clean
A10000_05175,26147657100,clean
A10000_05176,08013061400,clean
A10000_05177,47105060501,clean
A10000_05178,06037104201,clean
A10000_05179,48029140400,clean
A10000_05180,18089021800,clean
A10000_05181,32003005902,clean
A10000_05182,21003920400,clean
A10000_05183,17043846413,clean
A10000_05184,06073014300,clean
A10000_05185,12057013412,clean
A10000_05186,54005958700,clean
A10000_05187,48113002100,clean
A10000_05188,21059001100,clean
A10000_05189,39145003200,clean
A10000_05190,27123041700,clean
A10000_05191,06103000900,clean
A10000_05192,44003020604,clean
A10000_05193,45051040103,clean
A10000_05194,36119014809,clean
A10000_05195,06037294410,clean
A10000_05196,42005951700,clean
A10000_05197,17197880421,clean
A10000_05198,39015951600,clean
A10000_05199,53033020700,clean
A10000_05200,37189920500,clean
A10000_05201,21125970700,clean
A10000_05202,12103026818,clean
A10000_05203,53077003001,clean
A10000_05204,36047011400,clean
A10000_05205,09007550201,clean
A10000_05206,37101040203,clean
A10000_05207,48117950600,clean
A10000_05208,26059051000,clean
A10000_05209,18005010800,clean
A10000_05210,46069976700,clean
A10000_05211,26015010402,clean
A10000_05212,36055011302,clean
A10000_05213,17031320100,clean
A10000_05214,31135959300,clean
A10000_05215,18005010500,clean
A10000_05216,51810040404,clean
A10000_05217,06073018802,clean
A10000_05218,13067031311,clean
A10000_05219,54027968400,clean
A10000_05220,26067031600,clean
A10000_05221,01123962000,clean
A10000_05222,42091200104,clean
A10000_05223,19045000400,clean
A10000_05224,12105011836,clean
A10000_05225,06055201602,clean
A10000_05226,31055004900,clean
A10000_05227,18091040400,clean
A10000_05228,54055002400,clean
A10000_05229,12071010410,clean
A10000_05230,48215020302,clean
A10000_05231,22089062700,clean
A10000_05232,55031020600,clean
A10000_05233,40147001200,clean
A10000_05234,48453001716,clean
A10000_05235,06013359104,clean
A10000_05236,16029960100,clean
A10000_05237,31109001500,clean
A10000_05238,44001030601,clean
A10000_05239,40109107809,clean
A10000_05240,17089851907,clean
A10000_05241,25017339300,clean
A10000_05242,12009068101,clean
A10000_05243,06059062622,clean
A10000_05244,37023020301,clean
A10000_05245,39049007941,clean
A10000_05246,23005004502,clean
A10000_05247,48083950700,clean
A10000_05248,36061022000,clean
A10000_05249,53011041333,clean
A10000_05250,48113018124,clean
A10000_05251,12069030410,clean
A10000_05252,37063001806,clean
A10000_05253,47055920400,clean
A10000_05254,01121011200,clean
A10000_05255,47037018902,clean
A10000_05256,53007961200,clean
A10000_05257,05035030701,clean
A10000_05258,39153510200,clean
A10000_05259,50027965200,clean
A10000_05260,12083001207,clean
A10000_05261,36119014703,clean
A10000_05262,12011030202,clean
A10000_05263,20209040600,clean
A10000_05264,36047031100,clean
A10000_05265,24005490605,clean
A10000_05266,49049000204,clean
A10000_05267,19179960300,clean
A10000_05268,13235950200,clean
A10000_05269,17031380200,clean
A10000_05270,17031170700,clean
A10000_05271,37119005839,clean
A10000_05272,32003003626,clean
A10000_05273,48439114008,clean
A10000_05274,25017356602,clean
A10000_05275,12127082902,clean
A10000_05276,36015000700,clean
A10000_05277,21007950200,clean
A10000_05278,06037570301,clean
A10000_05279,19085290300,clean
A10000_05280,27019090100,clean
A10000_05281,48215021304,clean
A10000_05282,20177002200,clean
A10000_05283,06037600100,clean
A10000_05284,17031828702,clean
A10000_05285,32003005702,clean
A10000_05286,32003001714,clean
A10000_05287,51680000900,clean
A10000_05288,19153010205,clean
A10000_05289,48061011903,clean
A10000_05290,09013538202,clean
A10000_05291,06037302103,clean
A10000_05292,51013102002,clean
A10000_05293,22127960200,clean
A10000_05294,17197880415,clean
A10000_05295,26081014704,clean
A10000_05296,36047021500,clean
A10000_05297,17031807500,clean
A10000_05298,48201554302,clean
A10000_05299,24005440200,clean
A10000_05300,39035141400,clean
A10000_05301,16059970200,clean
A10000_05302,12086017700,clean
A10000_05303,12103027318,clean
A10000_05304,36055005700,clean
A10000_05305,26099251300,clean
A10000_05306,12091021502,clean
A10000_05307,48113013622,clean
A10000_05308,36083051500,clean
A10000_05309,26099252200,clean
A10000_05310,37151030900,clean
A10000_05311,55025003200,clean
A10000_05312,27123040704,clean
A10000_05313,53053071410,clean
A10000_05314,48201340500,clean
A10000_05315,04013040502,clean
A10000_05316,22051022101,clean
A10000_05317,12019030203,clean
A10000_05318,24037875400,clean
A10000_05319,06037531202,clean
A10000_05320,06073021900,clean
A10000_05321,06065045609,clean
A10000_05322,04013106801,clean
A10000_05323,01051030400,clean
A10000_05324,51175200100,clean
A10000_05325,53033029303,clean
A10000_05326,12105011202,clean
A10000_05327,37035011402,clean
A10000_05328,41065970400,clean
A10000_05329,33015102100,clean
A10000_05330,13019970600,clean
A10000_05331,29510106400,clean
A10000_05332,48453002413,clean
A10000_05333,45019000500,clean
A10000_05334,06075026004,clean
A10000_05335,23027045000,clean
A10000_05336,08123000200,clean
A10000_05337,39113115002,clean
A10000_05338,49011125801,clean
A10000_05339,17143003102,clean
A10000_05340,48201555701,clean
A10000_05341,04013106002,clean
A10000_05342,06107001502,clean
A10000_05343,35049010316,clean
A10000_05344,12019031104,clean
A10000_05345,34003019304,clean
A10000_05346,41051010408,clean
A10000_05347,33003955900,clean
A10000_05348,51165011600,clean
A10000_05349,25009260700,clean
A10000_05350,39043041600,clean
A10000_05351,20177003700,clean
A10000_05352,01039962400,clean
A10000_05353,04021000314,clean
A10000_05354,21117060700,clean
A10000_05355,36081048100,clean
A10000_05356,36005037900,clean
A10000_05357,06019003803,clean
A10000_05358,55079000700,clean
A10000_05359,36061019701,clean
A10000_05360,36029010803,clean
A10000_05361,26099261000,clean
A10000_05362,18097352100,clean
A10000_05363,24021751701,clean
A10000_05364,47113001900,clean
A10000_05365,18089020900,clean
A10000_05366,55025001606,clean
A10000_05367,53063011202,clean
A10000_05368,48375011600,clean
A10000_05369,27053025601,clean
A10000_05370,12039020600,clean
A10000_05371,27163070404,clean
A10000_05372,06037910101,clean
A10000_05373,36081007900,clean
A10000_05374,34003054200,clean
A10000_05375,42129800500,clean
A10000_05376,53033022300,clean
A10000_05377,27123042504,clean
A10000_05378,18031969400,clean
A10000_05379,48485011500,clean
A10000_05380,24033801905,clean
A10000_05381,40065968700,clean
A10000_05382,38089963800,clean
A10000_05383,32007951700,clean
A10000_05384,13097080304,clean
A10000_05385,39015951900,clean
A10000_05386,17121952000,clean
A10000_05387,06013332000,clean
A10000_05388,50007003600,clean
A10000_05389,06049000200,clean
A10000_05390,12073002605,clean
A10000_05391,45075011200,clean
A10000_05392,26145001000,clean
A10000_05393,18043070600,clean
A10000_05394,12086020300,clean
A10000_05395,36089490800,clean
A10000_05396,26163531900,clean
A10000_05397,55073001102,clean
A10000_05398,34001010505,clean
A10000_05399,06107002700,clean
A10000_05400,23031033000,clean
A10000_05401,21013960100,clean
A10000_05402,13151070204,clean
A10000_05403,26163587900,clean
A10000_05404,36107020401,clean
A10000_05405,55093960300,clean
A10000_05406,04019004617,clean
A10000_05407,17031260100,clean
A10000_05408,55105002200,clean
A10000_05409,06037143800,clean
A10000_05410,18089041200,clean
A10000_05411,36061007700,clean
A10000_05412,09001044200,clean
A10000_05413,39061020762,clean
A10000_05414,26163535000,clean
A10000_05415,17031190401,clean
A10000_05416,18097310201,clean
A10000_05417,25005617101,clean
A10000_05418,36103123201,clean
A10000_05419,34023006403,clean
A10000_05420,37119005306,clean
A10000_05421,48439102601,clean
A10000_05422,48121021305,clean
A10000_05423,36081050600,clean
A10000_05424,21067003911,clean
A10000_05425,34013008200,clean
A10000_05426,04013104600,clean
A10000_05427,15003007808,clean
A10000_05428,39035121200,clean
A10000_05429,22033000300,clean
A10000_05430,54107000100,clean
A10000_05431,51191010200,clean
A10000_05432,06059110301,clean
A10000_05433,40147001000,clean
A10000_05434,19153000600,clean
A10000_05435,36047035100,clean
A10000_05436,13187960102,clean
A10000_05437,09013530100,clean
A10000_05438,48201251700,clean
A10000_05439,36081014400,clean
A10000_05440,54049021500,clean
A10000_05441,12117022207,clean
A10000_05442,06037480303,clean
A10000_05443,25027737300,clean
A10000_05444,48201410100,clean
A10000_05445,06097150612,clean
A10000_05446,41067032108,clean
A10000_05447,06059032015,clean
A10000_05448,12103024409,clean
A10000_05449,48113016625,clean
A10000_05450,48041002014,clean
A10000_05451,04013116000,clean
A10000_05452,41005022206,clean
A10000_05453,42061951200,clean
A10000_05454,37057060500,clean
A10000_05455,39151700500,clean
A10000_05456,20091053005,clean
A10000_05457,23011015000,clean
A10000_05458,48113016502,clean
A10000_05459,48029131608,clean
A10000_05460,55079020900,clean
A10000_05461,01073003600,clean
A10000_05462,28077960300,clean
A10000_05463,39035112200,clean
A10000_05464,17181950500,clean
A10000_05465,12099004401,clean
A10000_05466,36067013800,clean
A10000_05467,48097000900,clean
A10000_05468,53011040604,clean
A10000_05469,48489950600,clean
A10000_05470,55025000901,clean
A10000_05471,06037241001,clean
A10000_05472,12031015923,clean
A10000_05473,48061013106,clean
A10000_05474,06037131100,clean
A10000_05475,36055006000,clean
A10000_05476,48383950100,clean
A10000_05477,42003551300,clean
A10000_05478,42101031600,clean
A10000_05479,13245010101,clean
A10000_05480,06081608400,clean
A10000_05481,51087201401,clean
A10000_05482,17023060100,clean
A10000_05483,08005006300,clean
A10000_05484,17167001900,clean
A10000_05485,06003010000,clean
A10000_05486,51059451800,clean
A10000_05487,42071012501,clean
A10000_05488,24005408602,clean
A10000_05489,42055010500,clean
A10000_05490,48367140704,clean
A10000_05491,36119005702,clean
A10000_05492,08063962200,clean
A10000_05493,17031824121,clean
A10000_05494,06095251802,clean
A10000_05495,41047000900,clean
A10000_05496,29099700119,clean
A10000_05497,48113003800,clean
A10000_05498,51083930202,clean
A10000_05499,17093890400,clean
A10000_05500,36087013401,clean
